Timestamp,City,State,Shape,Duration,Summary,Posted,Images,Updated_Duration,Coords,Lat,Lng,geometry
2022-06-20 01:00:00,Kansas City,MO,Triangle,At least 1 hour,Fast moving agile lights seen over Worlds of Fun.,2022-06-22,1,60.0,"(-94.57855988, 39.09979248)",-94.57855988,39.09979248,POINT (-94.57855988 39.09979248)
2022-06-19 23:43:00,Senoia,GA,Circle,2 minutes,See my video,2022-06-22,0,2.0,"(-84.54459381, 33.29324341)",-84.54459381,33.29324341,POINT (-84.54459381 33.29324341)
2022-06-19 23:05:00,Rancho Cucamonga,CA,Circle,1hr+,4 lights on the top of the mountain,2022-06-22,1,60.0,"(-117.57576752, 34.10639954)",-117.57576752,34.10639954,POINT (-117.57576752 34.10639954)
2022-06-19 22:45:00,Woodbridge/parkway,NJ,Sphere,Few seconds,Very fast moving ball of light,2022-06-22,0,0.05,"(-74.3309535, 40.51234307)",-74.3309535,40.51234307,POINT (-74.3309535 40.51234307)
2022-06-19 22:00:00,LaGrange/West Point,GA,Other,5-10 minutes,"Very bright, lined-up white lights, and fast-blinking red light, moving slowly southbound along I-85, that disappeared when passed",2022-06-22,0,5.0,"(-85.12077512, 32.97893946)",-85.12077512,32.97893946,POINT (-85.12077512 32.97893946)
2022-06-19 20:55:00,Queens,NY,Circle,About 6 min,"7-8 round mostly stationary, quick moving lights clustered and performing different formations",2022-06-22,1,6.0,"(-73.81729889, 40.75977707)",-73.81729889,40.75977707,POINT (-73.81729889 40.75977707)
2022-06-19 17:10:00,Dallas,TX,Cylinder,Approx 3 to 4 min,Looked up saw flash took pics and captured cylinder which I didn't see at first,2022-06-22,1,3.0,"(-96.79621124, 32.77797699)",-96.79621124,32.77797699,POINT (-96.79621124 32.77797699)
2022-06-19 13:12:00,Laporte,IN,Circle,2 minutes,Caught on security cameras,2022-06-22,1,2.0,"(-86.72169495, 41.60988617)",-86.72169495,41.60988617,POINT (-86.72169495 41.60988617)
2022-06-19 07:00:00,Warren,NH,Light,Unknown,3 green lights noticed after photo was taken. (NUFORC Note: Lense flare from sunlight?? PD)),2022-06-22,1,0.016666666666666666,"(-71.88993835, 43.92165375)",-71.88993835,43.92165375,POINT (-71.88993835 43.92165375)
2022-06-19 05:15:00,Chelsea,OK,Sphere,30 seconds,Extremely bright spherical object crossed southern sky.,2022-06-22,0,0.5,"(-95.43188477, 36.53617096)",-95.43188477,36.53617096,POINT (-95.43188477 36.53617096)
2022-06-19 03:00:00,Lexington,NC,Fireball,,"Was a light with a mist, no blinking as it moved slowly the light got brighter until it starburst and then mist spread, formed smoke",2022-06-22,0,1.0,"(-80.26417542, 35.81426239)",-80.26417542,35.81426239,POINT (-80.26417542 35.81426239)
2022-06-19 02:30:00,Buffalo,SC,Other,Maybe about 5 to 10 mins,Star lookin ufo that left smoke ring over us,2022-06-22,1,5.0,"(-81.68241119, 34.72412872)",-81.68241119,34.72412872,POINT (-81.68241119 34.72412872)
2022-06-19 02:20:00,Senecaville,OH,Other,5 minutes,We saw a ring of light in the sky coming from an object far away,2022-06-22,1,5.0,"(-81.46243286, 39.93432617)",-81.46243286,39.93432617,POINT (-81.46243286 39.93432617)
2022-06-19 02:19:00,Jefferson,GA,Star,About 5 minutes,Sighting of a star-like object emitting clouds,2022-06-22,1,5.0,"(-83.57337189, 34.11746216)",-83.57337189,34.11746216,POINT (-83.57337189 34.11746216)
2022-06-19 02:18:00,Comer,GA,Other,About 4 minutes,Something that looked like a comet but left a ring in the sky,2022-06-22,0,4.0,"(-83.12542725, 34.06461716)",-83.12542725,34.06461716,POINT (-83.12542725 34.06461716)
2022-06-19 02:16:00,Fort Myers,FL,Light,3 minutes,Light moving across sky leaving smoke circles.,2022-06-22,1,3.0,"(-81.82576752, 26.61414909)",-81.82576752,26.61414909,POINT (-81.82576752 26.61414909)
2022-06-19 02:15:00,Rosedale,IN,Light,approx 10 mins,A light moving west to east enveloped in a cloud. There were zero clouds elsewhere in the sky and I had been looking at the stars cle,2022-06-22,0,10.0,"(-87.27922058, 39.6226387)",-87.27922058,39.6226387,POINT (-87.27922058 39.6226387)
2022-06-19 02:00:00,Inman,SC,Circle,About 10 mins,Saw a ufo,2022-06-22,1,10.0,"(-82.09213257, 35.051754)",-82.09213257,35.051754,POINT (-82.09213257 35.051754)
2022-06-19 01:28:00,Lonoke,AR,Other,Longer than 5 minutes,Form of energy in the sky that created a continuous circle,2022-06-22,0,5.0,"(-91.90003967, 34.78608322)",-91.90003967,34.78608322,POINT (-91.90003967 34.78608322)
2022-06-19 01:20:00,Cordova,AL,Light,10 min,Bright object with light ring trailing it,2022-06-22,1,10.0,"(-87.18765259, 33.76166153)",-87.18765259,33.76166153,POINT (-87.18765259 33.76166153)
2022-06-19 01:18:00,Water,IA,Light,Less then 30 seconds,I arrived seconds after sighting,2022-06-22,1,0.5,"(-93.50006104, 42.07465744)",-93.50006104,42.07465744,POINT (-93.50006104 42.07465744)
2022-06-19 01:15:00,Omaha,OK,Other,110 seconds,Bright flying object with a smoke ring behind it.,2022-06-22,1,1.9,"(-95.93719482, 41.25865173)",-95.93719482,41.25865173,POINT (-95.93719482 41.25865173)
2022-06-19 01:15:00,Niceville,FL,Light,5-10mins,Very bright UFO,2022-06-22,0,5.0,"(-86.47814941, 30.51872063)",-86.47814941,30.51872063,POINT (-86.47814941 30.51872063)
2022-06-19 01:15:00,Albia,IA,Circle,7 minutes,"looked up at the sky around 1am, the object appeared very bright at first then slowly started to fade away.",2022-06-22,1,7.0,"(-92.80711365, 41.02621841)",-92.80711365,41.02621841,POINT (-92.80711365 41.02621841)
2022-06-19 01:15:00,Hutchinson,KS,Delta,Unknown,Triangular flying object moving to the side.,2022-06-22,1,0.016666666666666666,"(-97.9131012, 38.07053375)",-97.9131012,38.07053375,POINT (-97.9131012 38.07053375)
2022-06-19 01:15:00,Bruce,SD,Triangle,4-5 minutes,looked like a bright light behind a V shaped object,2022-06-22,0,4.0,"(-96.88676453, 44.43719101)",-96.88676453,44.43719101,POINT (-96.88676453 44.43719101)
2022-06-19 01:15:00,Abilene,TX,Other,5 min,First appeard exactly like a comet. Then more of slow moving fireball then triangular shape w peominent geometrical smoke plume. w,2022-06-22,0,5.0,"(-99.73264313, 32.45357132)",-99.73264313,32.45357132,POINT (-99.73264313 32.45357132)
2022-06-19 01:00:00,Bullard,TX,Circle,10 minutes,Green light like fire following craft,2022-06-22,0,10.0,"(-95.32033539, 32.14031982)",-95.32033539,32.14031982,POINT (-95.32033539 32.14031982)
2022-06-19 00:45:00,Paynesville,MO,Light,5 to 10 minutes,"Slow moving ball of pulsating light surrounded by fog aura. Changed speed and direction quickly leaving a halo of ""exhaust""",2022-06-22,0,5.0,"(-90.89896393, 39.26195145)",-90.89896393,39.26195145,POINT (-90.89896393 39.26195145)
2022-06-19 00:28:00,Tampa,FL,Fireball,Less than 2 minutes,"While driving east bound witnessed a bright redish, orange glow in north eastern sky, appearing to leave the atmosphere then disappeare",2022-06-22,0,2.0,"(-82.45877838, 27.94742393)",-82.45877838,27.94742393,POINT (-82.45877838 27.94742393)
2022-06-19 00:28:00,Seffner,FL,Other,A few seconds,Star that turned brighter than all the others appear heading North West and a sudden streak that resembled a kind of flame,2022-06-22,0,0.05,"(-82.27767181, 27.98276138)",-82.27767181,27.98276138,POINT (-82.27767181 27.98276138)
2022-06-19 00:22:00,Rye,CO,Light,About 7 minutes,A small light growing in illumination and size that shot out lights into a rainbow shaped illuminated area.,2022-06-22,0,7.0,"(-104.93061066, 37.92272568)",-104.93061066,37.92272568,POINT (-104.93061066 37.92272568)
2022-06-19 00:20:00,Rye,CO,Circle,10 minute,A ufo emitted an array of lights before disappearing.,2022-06-22,0,10.0,"(-104.93061066, 37.92272568)",-104.93061066,37.92272568,POINT (-104.93061066 37.92272568)
2022-06-19 00:15:00,"Monarch, MT",MT,Light,Around 10 minutes,Silent item falling from sky leaving huge cone like trail that took up sky.,2022-06-22,0,10.0,"(-110.83580017, 47.0961113)",-110.83580017,47.0961113,POINT (-110.83580017 47.0961113)
2022-06-19 00:15:00,Marengo,IL,Circle,3-4 minutes,Glowing craft followed by ring next to it,2022-06-22,1,3.0,"(-88.60848236, 42.24835587)",-88.60848236,42.24835587,POINT (-88.60848236 42.24835587)
2022-06-18 23:00:00,Mesquite,NV,Cone,3 minutes,Appeared suddenly seemingly out of nowhere. ((NUFORC Note: Spent rocket booster venting unneeded fuel?? PD)),2022-06-22,1,3.0,"(-114.06531525, 36.81532288)",-114.06531525,36.81532288,POINT (-114.06531525 36.81532288)
2022-06-18 22:50:00,Wildwood,NJ,Light,Only a few seconds,I saw two small lights in the sky that moved super fast and did not move in a straight line.,2022-06-22,0,0.05,"(-74.81440735, 38.99158478)",-74.81440735,38.99158478,POINT (-74.81440735 38.99158478)
2022-06-18 21:39:00,LaVergne,TN,Fireball,30 sec,Fireball object,2022-06-22,0,0.5,"(-86.57830811, 36.0197258)",-86.57830811,36.0197258,POINT (-86.57830811 36.0197258)
2022-06-18 21:38:00,Pagosa Springs,CO,Formation,1:06,Caught on Ring camera and have video of craft coming and going,2022-06-22,0,1.0,"(-107.01312256, 37.26632309)",-107.01312256,37.26632309,POINT (-107.01312256 37.26632309)
2022-06-18 21:25:00,Sellersville,PA,Fireball,30 seconds,Ball of light changes direction,2022-06-22,0,0.5,"(-75.31190491, 40.36159897)",-75.31190491,40.36159897,POINT (-75.31190491 40.36159897)
2022-06-18 20:20:00,Milwaukee,WI,Rectangle,ten minutes,My wife and I saw a rectangular shaped object that was lit up in the night sky.,2022-06-22,0,10.0,"(-87.90942383, 43.04107285)",-87.90942383,43.04107285,POINT (-87.90942383 43.04107285)
2022-06-18 20:15:00,Fort Myers,FL,Triangle,41 seconds,Triangle shaped UFO passing over my apartment.,2022-06-22,0,0.6833333333333333,"(-81.82576752, 26.61414909)",-81.82576752,26.61414909,POINT (-81.82576752 26.61414909)
2022-06-18 19:55:00,New York,NY,Other,20 seconds,2 shape-shifting objects that stayed together over manhattan.,2022-06-22,1,0.3333333333333333,"(-74.00723267, 40.71304703)",-74.00723267,40.71304703,POINT (-74.00723267 40.71304703)
2022-06-18 19:43:00,SOLANA BEACH,CA,Cylinder,Not sure,I was just taking a picture of the sunset.,2022-06-22,1,1.0,"(-117.27246857, 32.98925781)",-117.27246857,32.98925781,POINT (-117.27246857 32.98925781)
2022-06-18 18:00:00,Ottawa,IL,Formation,5 minutes,I saw three very bright dots in the sky in the shape of a triangle hovering. A 4th dot appeared and they started rotating into a circle,2022-06-22,0,5.0,"(-88.84119415, 41.35210419)",-88.84119415,41.35210419,POINT (-88.84119415 41.35210419)
2022-06-18 17:15:00,Knoxville,TN,Cigar,10-12 minutes,Two Cigar crafts flying in a zigzag.,2022-06-22,1,10.0,"(-83.91672516, 35.96264267)",-83.91672516,35.96264267,POINT (-83.91672516 35.96264267)
2022-06-18 07:46:00,Virginia beach,VA,Other,19 seconds,UFO at first colonial drive Virginia Beach,2022-06-22,1,0.31666666666666665,"(-75.97543335, 36.84512711)",-75.97543335,36.84512711,POINT (-75.97543335 36.84512711)
2022-06-18 03:30:00,Tecumseh,MI,Triangle,Minutes,A literal circle formation of something with a bright beam of light coming from it appeared in the western sky. The craft came out of,2022-06-22,1,3.0,"(-83.94521332, 42.0040741)",-83.94521332,42.0040741,POINT (-83.94521332 42.0040741)
2022-06-18 02:58:00,Harriman,NY,Other,,Showed up in picture.,2022-06-22,1,1.0,"(-74.15035248, 41.30973434)",-74.15035248,41.30973434,POINT (-74.15035248 41.30973434)
2022-06-18 02:31:00,Frisco,TX,Other,2 seconds,"Object appears far away in video, zigs up and left at supersonic speed, captured by my Ring video",2022-06-22,0,0.03333333333333333,"(-96.82508087, 33.15066147)",-96.82508087,33.15066147,POINT (-96.82508087 33.15066147)
2022-06-18 02:15:00,Lebanon,IN,Other,10 to 15 minutes,It seemed to emanate from a single point and looked like it was producing a ring of radiation across the sky west to east.,2022-06-22,1,10.0,"(-86.46916962, 40.04845428)",-86.46916962,40.04845428,POINT (-86.46916962 40.04845428)
2022-06-18 01:15:00,Streator,IL,Light,5-10 minutes,A circle of light broke through the sky.,2022-06-22,1,5.0,"(-88.82886505, 41.12104034)",-88.82886505,41.12104034,POINT (-88.82886505 41.12104034)
2022-06-17 22:40:00,Mesa,AZ,Other,5 minutes,2 unusual vehicles flying from east to west,2022-06-22,0,5.0,"(-111.83149719, 33.41518021)",-111.83149719,33.41518021,POINT (-111.83149719 33.41518021)
2022-06-17 21:44:00,Anna Maria Island,FL,Disk,~10seconds,"Moved across 1/4th sky for about 10 seconds and quickly faded/dimmed altogether. Bright solid line no tail, consistent length.",2022-06-22,1,0.16666666666666666,"(-82.73296356, 27.52441788)",-82.73296356,27.52441788,POINT (-82.73296356 27.52441788)
2022-06-17 20:46:00,Diberville,MS,Disk,1 minute,Bright light caught my eye and I noticed it was a disc shaped ship.,2022-06-22,0,1.0,"(-88.89143372, 30.43460464)",-88.89143372,30.43460464,POINT (-88.89143372 30.43460464)
2022-06-17 20:00:00,York,PA,Other,30 seconds,Rotating object,2022-06-22,0,0.5,"(-76.73466492, 39.96033859)",-76.73466492,39.96033859,POINT (-76.73466492 39.96033859)
2022-06-17 19:03:00,Avon By The Sea,NJ,Cigar,30 seconds,Cigar shape object turns to smoke then turns to smaller dot,2022-06-22,1,0.5,"(-74.02033997, 40.19261932)",-74.02033997,40.19261932,POINT (-74.02033997 40.19261932)
2022-06-17 17:00:00,Marion,IN,Other,Less than 60 seconds,"We saw a blue flashing object cross the sky slowly in broad daylight, flying lower than an airplane would.",2022-06-22,0,1.0,"(-85.6681366, 40.55186844)",-85.6681366,40.55186844,POINT (-85.6681366 40.55186844)
2022-06-17 05:34:00,Brinkley,AR,Disk,Caught on camera,Caught on camera. ((NUFORC Note: Lens flare?? PD)),2022-06-22,1,1.0,"(-91.18850708, 34.88305283)",-91.18850708,34.88305283,POINT (-91.18850708 34.88305283)
2022-06-17 00:11:00,Merrimack,NH,Other,I have many minutes,I keep seeing this craft moving on multiple nights.,2022-06-22,1,1.0,"(-71.49543762, 42.8669548)",-71.49543762,42.8669548,POINT (-71.49543762 42.8669548)
2022-06-16 23:57:00,san francisco,CA,Oval,29 seconds,"Object behavior different than flying aircraft, no blinking lights , fast",2022-06-22,0,0.48333333333333334,"(-122.42015839, 37.78007889)",-122.42015839,37.78007889,POINT (-122.42015839 37.78007889)
2022-06-16 23:51:00,New Braunfels,TX,Circle,1 second,Bright light short distance,2022-06-22,0,0.016666666666666666,"(-98.11972809, 29.70988464)",-98.11972809,29.70988464,POINT (-98.11972809 29.70988464)
2022-06-16 23:48:00,Saint Peter,MN,Circle,Total video 1 min. 35 sec,Strange lighted object appears on Ring home security camera video.,2022-06-22,0,1.5,"(-93.95929718, 44.32387161)",-93.95929718,44.32387161,POINT (-93.95929718 44.32387161)
2022-06-16 17:42:00,Lore City,OH,Disk,1 second,filming the lightning during the Tstorm we were having. Later I reviewed the video and at about 4 sec I noticed something cross frames,2022-06-22,1,0.016666666666666666,"(-81.45861053, 39.9847908)",-81.45861053,39.9847908,POINT (-81.45861053 39.9847908)
2022-06-16 04:20:00,Glendale,AZ,Light,20 seconds,Object Moves Quickly Into Space,2022-06-22,0,0.3333333333333333,"(-112.18370056, 33.53855896)",-112.18370056,33.53855896,POINT (-112.18370056 33.53855896)
2022-06-16 01:00:00,Seattle,WA,Circle,4/5 minutes,Orange light flying from east to west over Belltown in Seattle,2022-06-22,1,4.0,"(-122.33027649, 47.60322952)",-122.33027649,47.60322952,POINT (-122.33027649 47.60322952)
2022-06-15 22:15:00,Bucklin,KS,Rectangle,3 seconds,A bright white looking door that was open,2022-06-22,0,0.05,"(-99.63407898, 37.55171967)",-99.63407898,37.55171967,POINT (-99.63407898 37.55171967)
2022-06-15 22:12:00,Cloverdale,CA,Light,2 minutes,It was flying in a weird zigzag but not completely. More like a wave. And then appeared to fly deeper into space.,2022-06-22,0,2.0,"(-123.01578522, 38.80574799)",-123.01578522,38.80574799,POINT (-123.01578522 38.80574799)
2022-06-15 21:00:00,Huntersville,NC,Light,30 seconds,Flickering green light,2022-06-22,0,0.5,"(-80.84899139, 35.41056442)",-80.84899139,35.41056442,POINT (-80.84899139 35.41056442)
2022-06-15 20:51:00,Troy,MI,Cigar,One minute,"Was flying a drone, saw this way up in the sky",2022-06-22,1,1.0,"(-83.1540451, 42.56293869)",-83.1540451,42.56293869,POINT (-83.1540451 42.56293869)
2022-06-15 20:12:00,McKinney,TX,Formation,3 minutes,3 metallic objects in triangle formation,2022-06-22,0,3.0,"(-96.61502075, 33.19796371)",-96.61502075,33.19796371,POINT (-96.61502075 33.19796371)
2022-06-15 14:00:00,Webster,MA,Other,2 minutes,I saw the shadow of a stealth object,2022-06-22,0,2.0,"(-71.88336182, 42.03779221)",-71.88336182,42.03779221,POINT (-71.88336182 42.03779221)
2022-06-15 12:15:00,Chesapeake,VA,Oval,1 minute i,Shiny craft sighting,2022-06-22,0,1.0,"(-76.24992371, 36.71458817)",-76.24992371,36.71458817,POINT (-76.24992371 36.71458817)
2022-06-15 11:00:00,Unknown,WI,Other,2 minutes,On a flight after finishing annual training. I saw the object hovering in the air and took a picture before out of view.,2022-06-22,1,2.0,"(-88.06220681, 46.02822616)",-88.06220681,46.02822616,POINT (-88.06220681 46.02822616)
2022-06-15 02:12:00,Seattle,WA,Circle,2 minutes,Orange light over Seattle,2022-06-22,1,2.0,"(-122.33027649, 47.60322952)",-122.33027649,47.60322952,POINT (-122.33027649 47.60322952)
2022-06-14 23:59:00,DuBois,PA,Circle,1 minute,Observed a jet flying W to E realized something following it at first looked like a star in the sky it followed jet until disapatintil,2022-06-22,0,1.0,"(-78.76342773, 41.11961365)",-78.76342773,41.11961365,POINT (-78.76342773 41.11961365)
2022-06-14 22:08:00,Bucklin,KS,Cigar,3 seconds,A long gated white light which seem partial cloaked was very massive in size,2022-06-22,0,0.05,"(-99.63407898, 37.55171967)",-99.63407898,37.55171967,POINT (-99.63407898 37.55171967)
2022-06-14 21:30:00,Chewelah,WA,Disk,One minute or less,My 10 year old in the house saw the sky flash white repeatedly and freaked out. My 9 year old outside saw that and the disk in the air.,2022-06-22,0,1.0,"(-117.72367859, 48.2808876)",-117.72367859,48.2808876,POINT (-117.72367859 48.2808876)
2022-06-14 20:41:00,Casper,WY,Other,Photograph,"Took picture of the sunset, then looked at it on my phone, thought, oh cool, there's a plane contrail .. pulled it up closer to see",2022-06-22,1,1.0,"(-106.32520294, 42.85008621)",-106.32520294,42.85008621,POINT (-106.32520294 42.85008621)
2022-06-14 20:35:00,Guntersville,AL,Light,About 70 minutes,A sphere/ball of light hovering above the water.,2022-06-22,1,70.19999999999999,"(-86.30337524, 34.34630585)",-86.30337524,34.34630585,POINT (-86.30337524 34.34630585)
2022-06-14 20:00:00,Grant,MI,Cylinder,6 MINUTES +-,UFO silverish color moving slow to the southwest,2022-06-22,0,6.0,"(-85.80924988, 43.33506393)",-85.80924988,43.33506393,POINT (-85.80924988 43.33506393)
2022-06-14 19:57:00,Fort Walton Beach,FL,Light,,"I took a photo of the storm clouds and noticed the ufo, green lights later. I wasn't aware of it at the time.",2022-06-22,1,1.0,"(-86.61928558, 30.40465355)",-86.61928558,30.40465355,POINT (-86.61928558 30.40465355)
2022-06-14 12:28:00,Stamford,CT,Circle,30 minutes,Space craft above my bedroom window emitted beam of light and alien beings,2022-06-22,1,30.0,"(-73.53947449, 41.05192566)",-73.53947449,41.05192566,POINT (-73.53947449 41.05192566)
2022-06-14 00:05:00,Yonkers,NY,Cone,2 mins.,"Saw 2 spinning things like a tornado but the size of a bird, then a third, pass the moon.",2022-06-22,1,2.0,"(-73.89829254, 40.93079376)",-73.89829254,40.93079376,POINT (-73.89829254 40.93079376)
2022-06-13 19:48:00,Bowling Green,KY,Egg,8 minuets to 10 minuets,2 tic-tac shaped craft chased by a jet,2022-06-22,0,8.0,"(-86.44348907, 37.00240326)",-86.44348907,37.00240326,POINT (-86.44348907 37.00240326)
2022-06-13 19:30:00,Stamford,CT,Circle,4 hours,Space ship the size of a few football fields hovered in one spot,2022-06-22,1,240.0,"(-73.53947449, 41.05192566)",-73.53947449,41.05192566,POINT (-73.53947449 41.05192566)
2022-06-13 00:15:00,Aurora,CO,Rectangle,10-15 seconds,Group of 4-5 white lights that eventually got close enough to see that it was some sort of craft. Almost like a hallway of offices,2022-06-22,1,0.16666666666666666,"(-104.81935883, 39.71293259)",-104.81935883,39.71293259,POINT (-104.81935883 39.71293259)
2022-06-12 22:30:00,Puyallup,WA,Triangle,5 min,Undulating red & orange light tumbling triangle or pyramid,2022-06-22,0,5.0,"(-122.29232025, 47.17743683)",-122.29232025,47.17743683,POINT (-122.29232025 47.17743683)
2022-06-12 22:04:00,San Francisco,CA,Circle,about 25 seconds,A live camera located on the Embarcadero captured the bright object as it hovered over the Bay Bridge.,2022-06-22,0,0.4166666666666667,"(-122.42015839, 37.78007889)",-122.42015839,37.78007889,POINT (-122.42015839 37.78007889)
2022-06-12 21:53:00,Sacramento,CA,Light,1-2 seconds,driving on 99 south freeway. fast moving bright light going east to west diagonally,2022-06-22,0,0.016666666666666666,"(-121.49494934, 38.57693481)",-121.49494934,38.57693481,POINT (-121.49494934 38.57693481)
2022-06-12 21:45:00,Somers,NY,Other,90 second,We saw a craft with green and red lights that was flying and had a wobbly (back and forth and left and right) flight pattern.,2022-06-22,0,1.5,"(-73.69552612, 41.32691956)",-73.69552612,41.32691956,POINT (-73.69552612 41.32691956)
2022-06-12 04:31:00,Stockton,CA,Circle,Unknown,Circular object that was fixed in the early morning sky over a residential neighborhood.,2022-06-22,1,0.016666666666666666,"(-121.29244995, 37.95754242)",-121.29244995,37.95754242,POINT (-121.29244995 37.95754242)
2022-06-12 02:45:00,Lucerne Valley,CA,Delta,Couple of seconds,"While floating in my pool, something flew overhead quickly.",2022-06-22,0,0.03333333333333333,"(-116.94591522, 34.44390869)",-116.94591522,34.44390869,POINT (-116.94591522 34.44390869)
2022-06-12 02:40:00,Cairo,GA,Other,At least 1 minute 4 sec,a ball of light was detected our security camera but when we went outside to look at it we didnt see anything.,2022-06-22,0,1.0,"(-84.20807648, 30.87664032)",-84.20807648,30.87664032,POINT (-84.20807648 30.87664032)
2022-06-12 02:11:00,Frederick,MD,Cigar,5 seconds,The whole incident lasted about 2-3 seconds; please see the attached video,2022-06-22,1,0.08333333333333333,"(-77.41093445, 39.41418076)",-77.41093445,39.41418076,POINT (-77.41093445 39.41418076)
2022-06-12 02:00:00,Covington,GA,Circle,,Me and my son been watching UFOs for the past two weeks above our house they come in as late sometimes they look like stars and then,2022-06-22,0,1.0,"(-83.86377716, 33.5960083)",-83.86377716,33.5960083,POINT (-83.86377716 33.5960083)
2022-06-11 21:45:00,Waterbury,CT,Sphere,5-6 seconds,Transparent and round darker then halo of moon.,2022-06-22,0,0.08333333333333333,"(-73.04306793, 41.55426025)",-73.04306793,41.55426025,POINT (-73.04306793 41.55426025)
2022-06-11 20:51:00,Olathe,KS,Light,12 seconds (recorded),Red in color light appears in clearing storm clouds and moves at high speed.,2022-06-22,0,0.2,"(-94.8182373, 38.88352585)",-94.8182373,38.88352585,POINT (-94.8182373 38.88352585)
2022-06-11 20:20:00,Austin,TX,Circle,5 minutes,Golden ring flew over the house high altitude and disappeared behind the clouds,2022-06-22,1,5.0,"(-97.74659729, 30.26497841)",-97.74659729,30.26497841,POINT (-97.74659729 30.26497841)
2022-06-11 18:30:00,Spanaway,WA,Other,30 sec (America),two black dots in sky flying symmetrically and flashing blue at beginning of sighting.,2022-06-22,0,0.5,"(-122.4312439, 47.10993195)",-122.4312439,47.10993195,POINT (-122.4312439 47.10993195)
2022-06-11 16:30:00,Haydenville,MA,Egg,20 minutes,initially assumed a jet without contrail but object stopped at about 40 degrees above northern horizon and remained stationary,2022-06-22,0,20.0,"(-72.69730377, 42.38005829)",-72.69730377,42.38005829,POINT (-72.69730377 42.38005829)
2022-06-11 13:42:00,Montgomery,AL,Cylinder,Probably 20-25 mins,"In a telescope it looked like a purplish pink spec, to the eye was black almost spherical",2022-06-22,1,20.0,"(-86.29965973, 32.37654114)",-86.29965973,32.37654114,POINT (-86.29965973 32.37654114)
2022-06-11 10:30:00,Wylie,TX,Other,3 mintues,Was looking up to take images of birds when object caught my eye.,2022-06-22,1,3.0,"(-96.53668213, 33.01383591)",-96.53668213,33.01383591,POINT (-96.53668213 33.01383591)
2022-06-11 01:42:00,Pine City,NY,Other,,MADAR Node 82,2022-06-22,0,1.0,"(-76.86940765, 42.0368042)",-76.86940765,42.0368042,POINT (-76.86940765 42.0368042)
2022-06-11 00:44:00,Stamford,CT,Other,An hour,"Triangle of 3 spheres with image of gray ET, baby boy, and lion/tiger-bear like animal",2022-06-22,1,60.0,"(-73.53947449, 41.05192566)",-73.53947449,41.05192566,POINT (-73.53947449 41.05192566)
2022-06-10 22:40:00,Goodlettsville,TN,Light,2 minutes,Moderately paced moving deep orange light on craft moving East to West,2022-06-22,0,2.0,"(-86.71329498, 36.32225418)",-86.71329498,36.32225418,POINT (-86.71329498 36.32225418)
2022-06-10 22:35:00,Topeka,KS,Other,Abour 5 min max,Looking east..saw red dotsped south..stopped for about 2 sec..sped back..turned white and disappeared,2022-06-22,0,5.0,"(-95.67043304, 39.0509758)",-95.67043304,39.0509758,POINT (-95.67043304 39.0509758)
2022-06-10 22:30:00,Chico,CA,Star,15 mins,It was moving slowly west. Changing color from red to white. It was also moving up and down,2022-06-22,0,15.0,"(-121.83877563, 39.72895432)",-121.83877563,39.72895432,POINT (-121.83877563 39.72895432)
2022-06-10 21:28:00,Fort Lauderdale,FL,Circle,10 minutes,Three bright lights moving around each other.,2022-06-22,1,10.0,"(-80.14358521, 26.12416267)",-80.14358521,26.12416267,POINT (-80.14358521 26.12416267)
2022-06-10 21:12:00,Neenah,WI,Circle,Not sure,I saw3 lights that appeared to be connected and in a round shape. I took a couple pics from inside the car.,2022-06-22,1,1.0,"(-88.47722626, 44.17823792)",-88.47722626,44.17823792,POINT (-88.47722626 44.17823792)
2022-06-10 19:40:00,Broken Arrow,OK,Other,,MADAR Node 194,2022-06-22,0,1.0,"(-95.79080963, 36.05244827)",-95.79080963,36.05244827,POINT (-95.79080963 36.05244827)
2022-06-10 15:30:00,McGaheysville,VA,Other,Just 5 mins bc unaware,"At the time I spotted this unusual flying thing, I thought it was a tiny beetle that hovered and zigzagged sharply like a hummingbird.",2022-06-22,0,5.0,"(-78.73519897, 38.3716011)",-78.73519897,38.3716011,POINT (-78.73519897 38.3716011)
2022-06-10 11:59:00,Columbus,IN,Other,,MADAR Node 205,2022-06-22,0,1.0,"(-85.92102814, 39.20139694)",-85.92102814,39.20139694,POINT (-85.92102814 39.20139694)
2022-06-10 08:34:00,Los Altos,CA,Other,,MADAR Node 52,2022-06-22,0,1.0,"(-122.10668945, 37.38500214)",-122.10668945,37.38500214,POINT (-122.10668945 37.38500214)
2022-06-10 05:56:00,Helena,MT,Other,,MADAR Node 128,2022-06-22,0,1.0,"(-112.020401, 46.59107208)",-112.020401,46.59107208,POINT (-112.020401 46.59107208)
2022-06-10 02:30:00,Assateauge State Park,MD,Light,5 minutes,"Saw 2 stationary very unusually bright lights , above one another turn lights off like a dimmer switch. Center of milky way visually",2022-06-22,0,5.0,"(-75.14505768, 38.22721481)",-75.14505768,38.22721481,POINT (-75.14505768 38.22721481)
2022-06-10 01:00:00,Kingston,WA,Light,15 seconds,Light falling,2022-06-22,0,0.25,"(-122.49803162, 47.79847336)",-122.49803162,47.79847336,POINT (-122.49803162 47.79847336)
